trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
5159683,19:48:00,19:48:00,58,7,0,0
5159683,19:51:00,19:51:00,59,8,0,0
5159683,19:53:00,19:53:00,61,9,0,0
5159683,19:56:00,19:56:00,62,10,0,0
5159683,19:58:00,19:58:00,64,11,0,0
5159683,20:00:00,20:00:00,65,12,0,0
5159683,20:02:00,20:02:00,66,13,0,0
5159683,20:05:00,20:05:00,68,14,0,0
5159683,20:08:00,20:08:00,71,15,0,0
5159683,20:11:00,20:11:00,72,16,0,0
5159683,20:14:00,20:14:00,74,17,0,0
5159683,20:21:00,20:21:00,76,18,0,0
5159684,19:55:00,19:55:00,1,1,0,0
5159684,20:05:00,20:05:00,4,2,0,0
5159684,20:12:00,20:12:00,56,3,0,0
5159684,20:19:00,20:19:00,62,4,0,0
5159684,20:21:00,20:21:00,64,5,0,0
5159684,20:23:00,20:23:00,65,6,0,0
5159684,20:25:00,20:25:00,66,7,0,0
5159684,20:28:00,20:28:00,68,8,0,0
5159684,20:31:00,20:31:00,71,9,0,0
5159684,20:34:00,20:34:00,72,10,0,0
5159684,20:37:00,20:37:00,74,11,0,0
5159684,20:43:00,20:43:00,76,12,0,0
5159686,20:25:00,20:25:00,1,1,0,0
5159686,20:35:00,20:35:00,4,2,0,0
5159686,20:42:00,20:42:00,56,3,0,0
5159686,20:44:00,20:44:00,57,4,0,0
5159686,20:46:00,20:46:00,58,5,0,0
5159686,20:49:00,20:49:00,59,6,0,0
5159686,20:51:00,20:51:00,61,7,0,0
5159686,20:54:00,20:54:00,62,8,0,0
5159686,20:56:00,20:56:00,64,9,0,0
5159686,20:58:00,20:58:00,65,10,0,0
5159686,21:00:00,21:00:00,66,11,0,0
5159686,21:03:00,21:03:00,68,12,0,0
5159686,21:06:00,21:06:00,71,13,0,0
5159686,21:09:00,21:09:00,72,14,0,0
5159686,21:12:00,21:12:00,74,15,0,0
5159686,21:19:00,21:19:00,76,16,0,0
5159688,21:25:00,21:25:00,1,1,0,0
5159688,21:35:00,21:35:00,4,2,0,0
5159688,21:38:00,21:38:00,54,3,0,0
5159688,21:41:00,21:41:00,55,4,0,0
5159688,21:44:00,21:44:00,56,5,0,0
5159688,21:46:00,21:46:00,57,6,0,0
5159688,21:48:00,21:48:00,58,7,0,0
5159688,21:51:00,21:51:00,59,8,0,0
5159688,21:53:00,21:53:00,61,9,0,0
5159688,21:56:00,21:56:00,62,10,0,0
5159688,21:58:00,21:58:00,64,11,0,0
5159688,22:00:00,22:00:00,65,12,0,0
5159688,22:02:00,22:02:00,66,13,0,0
5159688,22:05:00,22:05:00,68,14,0,0
5159688,22:08:00,22:08:00,71,15,0,0
5159688,22:11:00,22:11:00,72,16,0,0
5159688,22:14:00,22:14:00,74,17,0,0
5159688,22:21:00,22:21:00,76,18,0,0
5159690,22:25:00,22:25:00,1,1,0,0
5159690,22:35:00,22:35:00,4,2,0,0
5159690,22:42:00,22:42:00,56,3,0,0
5159690,22:44:00,22:44:00,57,4,0,0
5159690,22:46:00,22:46:00,58,5,0,0
5159690,22:49:00,22:49:00,59,6,0,0
5159690,22:51:00,22:51:00,61,7,0,0
5159690,22:54:00,22:54:00,62,8,0,0
5159690,22:56:00,22:56:00,64,9,0,0
5159690,22:58:00,22:58:00,65,10,0,0
5159690,23:00:00,23:00:00,66,11,0,0
5159690,23:03:00,23:03:00,68,12,0,0
5159690,23:06:00,23:06:00,71,13,0,0
5159690,23:09:00,23:09:00,72,14,0,0
5159690,23:12:00,23:12:00,74,15,0,0
5159690,23:19:00,23:19:00,76,16,0,0
5159691,23:45:00,23:45:00,1,1,0,0
5159691,23:55:00,23:55:00,4,2,0,0
5159691,24:02:00,24:02:00,56,3,0,0
5159691,24:04:00,24:04:00,57,4,0,0
5159691,24:06:00,24:06:00,58,5,0,0
5159691,24:09:00,24:09:00,59,6,0,0
5159691,24:11:00,24:11:00,61,7,0,0
5159691,24:14:00,24:14:00,62,8,0,0
5159691,24:16:00,24:16:00,64,9,0,0
5159691,24:18:00,24:18:00,65,10,0,0
5159691,24:20:00,24:20:00,66,11,0,0
5159691,24:23:00,24:23:00,68,12,0,0
5159691,24:26:00,24:26:00,71,13,0,0
5159691,24:29:00,24:29:00,72,14,0,0
5159691,24:32:00,24:32:00,74,15,0,0
5159691,24:38:00,24:38:00,76,16,0,0
5159693,00:30:00,00:30:00,1,1,0,0
5159693,00:40:00,00:40:00,4,2,0,0
5159693,00:47:00,00:47:00,56,3,0,0
5159693,00:49:00,00:49:00,57,4,0,0
5159693,00:51:00,00:51:00,58,5,0,0
5159693,00:54:00,00:54:00,59,6,0,0
5159693,00:56:00,00:56:00,61,7,0,0
5159693,00:59:00,00:59:00,62,8,0,0
5159693,01:01:00,01:01:00,64,9,0,0
5159693,01:03:00,01:03:00,65,10,0,0
5159693,01:05:00,01:05:00,66,11,0,0
5159693,01:08:00,01:08:00,68,12,0,0
5159693,01:11:00,01:11:00,71,13,0,0
5159693,01:14:00,01:14:00,72,14,0,0
5159693,01:17:00,01:17:00,74,15,0,0
5159693,01:26:00,01:26:00,76,16,0,0
5159694,01:20:00,01:20:00,1,1,0,0
5159694,01:30:00,01:30:00,4,2,0,0
5159694,01:37:00,01:37:00,56,3,0,0
5159694,01:39:00,01:39:00,57,4,0,0
5159694,01:41:00,01:41:00,58,5,0,0
5159694,01:44:00,01:44:00,59,6,0,0
5159694,01:46:00,01:46:00,61,7,0,0
5159694,01:49:00,01:49:00,62,8,0,0
5159694,01:51:00,01:51:00,64,9,0,0
5159694,01:53:00,01:53:00,65,10,0,0
5159694,01:55:00,01:55:00,66,11,0,0
5159694,01:58:00,01:58:00,68,12,0,0
5159694,02:01:00,02:01:00,71,13,0,0
5159694,02:04:00,02:04:00,72,14,0,0
5159694,02:07:00,02:07:00,74,15,0,0
5159694,02:16:00,02:16:00,76,16,0,0
5159697,05:39:00,05:39:00,1,1,0,0
5159697,05:49:00,05:49:00,4,2,0,0
5159697,05:56:00,05:56:00,56,3,0,0
5159697,05:58:00,05:58:00,57,4,0,0
5159697,06:00:00,06:00:00,58,5,0,0
5159697,06:03:00,06:03:00,59,6,0,0
5159697,06:05:00,06:05:00,61,7,0,0
5159697,06:08:00,06:08:00,62,8,0,0
5159697,06:10:00,06:10:00,64,9,0,0
5159697,06:12:00,06:12:00,65,10,0,0
5159697,06:14:00,06:14:00,66,11,0,0
5159697,06:17:00,06:17:00,68,12,0,0
5159697,06:20:00,06:20:00,71,13,0,0
5159697,06:23:00,06:23:00,72,14,0,0
5159697,06:26:00,06:26:00,74,15,0,0
5159697,06:29:00,06:29:00,76,16,0,0
5159697,06:33:00,06:33:00,78,17,0,0
5159697,06:37:00,06:37:00,80,18,0,0
5159697,06:41:00,06:41:00,81,19,0,0
5159697,06:44:00,06:44:00,83,20,0,0
5159697,06:50:00,06:50:00,84,21,0,0
5159697,06:54:00,06:54:00,85,22,0,0
5159697,06:57:00,06:57:00,86,23,0,0
5159697,07:01:00,07:01:00,88,24,0,0
5159697,07:05:00,07:05:00,89,25,0,0
5159697,07:08:00,07:08:00,90,26,0,0
5159697,07:14:00,07:14:00,91,27,0,0
5159697,07:25:00,07:25:00,94,28,0,0
5159699,06:30:00,06:30:00,1,1,0,0
5159699,06:40:00,06:40:00,4,2,0,0
5159699,06:43:00,06:43:00,54,3,0,0
5159699,06:46:00,06:46:00,55,4,0,0
5159699,06:49:00,06:49:00,56,5,0,0
5159699,06:51:00,06:51:00,57,6,0,0
5159699,06:53:00,06:53:00,58,7,0,0
5159699,06:56:00,06:56:00,59,8,0,0
5159699,06:58:00,06:58:00,61,9,0,0
5159699,07:01:00,07:01:00,62,10,0,0
5159699,07:03:00,07:03:00,64,11,0,0
5159699,07:05:00,07:05:00,65,12,0,0
5159699,07:07:00,07:07:00,66,13,0,0
5159699,07:10:00,07:10:00,68,14,0,0
5159699,07:13:00,07:13:00,71,15,0,0
5159699,07:16:00,07:16:00,72,16,0,0
5159699,07:19:00,07:19:00,74,17,0,0
5159699,07:23:00,07:23:00,76,18,0,0
5159699,07:27:00,07:27:00,78,19,0,0
5159699,07:31:00,07:31:00,80,20,0,0
5159699,07:35:00,07:35:00,81,21,0,0
5159699,07:38:00,07:38:00,83,22,0,0
5159699,07:44:00,07:44:00,84,23,0,0
5159699,07:48:00,07:48:00,85,24,0,0
5159699,07:51:00,07:51:00,86,25,0,0
5159699,07:55:00,07:55:00,88,26,0,0
5159699,07:59:00,07:59:00,89,27,0,0
5159699,08:02:00,08:02:00,90,28,0,0
5159699,08:08:00,08:08:00,91,29,0,0
5159699,08:18:00,08:18:00,94,30,0,0
5159701,07:48:00,07:48:00,1,1,0,0
5159701,07:58:00,07:58:00,4,2,0,1
5159701,08:05:00,08:05:00,56,3,0,0
5159701,08:22:00,08:22:00,74,4,0,0
5159701,08:26:00,08:26:00,76,5,0,0
5159701,08:30:00,08:30:00,78,6,0,0
5159701,08:34:00,08:34:00,80,7,0,0
5159701,08:38:00,08:38:00,81,8,0,0
5159701,08:41:00,08:41:00,83,9,0,0
5159701,08:47:00,08:47:00,84,10,0,0
5159701,08:51:00,08:51:00,85,11,0,0
5159701,08:54:00,08:54:00,86,12,0,0
5159701,08:58:00,08:58:00,88,13,0,0
5159701,09:02:00,09:02:00,89,14,0,0
5159701,09:05:00,09:05:00,90,15,0,0
5159701,09:11:00,09:11:00,91,16,0,0
5159701,09:21:00,09:21:00,94,17,0,0
5159703,08:48:00,08:48:00,1,1,0,0
5159703,08:58:00,08:58:00,4,2,0,1
5159703,09:05:00,09:05:00,56,3,0,0
5159703,09:22:00,09:22:00,74,4,0,0
5159703,09:26:00,09:26:00,76,5,0,0
5159703,09:30:00,09:30:00,78,6,0,0
5159703,09:32:00,09:32:00,79,7,0,0
5159703,09:35:00,09:35:00,80,8,0,0
5159703,09:39:00,09:39:00,81,9,0,0
5159703,09:42:00,09:42:00,83,10,0,0
5159703,09:48:00,09:48:00,84,11,0,0
5159703,09:52:00,09:52:00,85,12,0,0
5159703,09:55:00,09:55:00,86,13,0,0
5159703,09:59:00,09:59:00,88,14,0,0
5159703,10:03:00,10:03:00,89,15,0,0
5159703,10:06:00,10:06:00,90,16,0,0
5159703,10:12:00,10:12:00,91,17,0,0
5159703,10:22:00,10:22:00,94,18,0,0
5159705,09:48:00,09:48:00,1,1,0,0
5159705,09:58:00,09:58:00,4,2,0,1
5159705,10:19:00,10:19:00,74,3,0,0
5159705,10:23:00,10:23:00,76,4,0,0
5159705,10:27:00,10:27:00,78,5,0,0
5159705,10:31:00,10:31:00,80,6,0,0
5159705,10:35:00,10:35:00,81,7,0,0
5159705,10:38:00,10:38:00,83,8,0,0
5159705,10:44:00,10:44:00,84,9,0,0
5159705,10:48:00,10:48:00,85,10,0,0
5159705,10:51:00,10:51:00,86,11,0,0
5159705,10:55:00,10:55:00,88,12,0,0
5159705,10:59:00,10:59:00,89,13,0,0
5159705,11:02:00,11:02:00,90,14,0,0
5159705,11:08:00,11:08:00,91,15,0,0
5159705,11:18:00,11:18:00,94,16,0,0
5159708,10:48:00,10:48:00,1,1,0,0
5159708,10:58:00,10:58:00,4,2,0,1
5159708,11:19:00,11:19:00,74,3,0,0
5159708,11:23:00,11:23:00,76,4,0,0
5159708,11:27:00,11:27:00,78,5,0,0
5159708,11:29:00,11:29:00,79,6,0,0
5159708,11:32:00,11:32:00,80,7,0,0
5159708,11:36:00,11:36:00,81,8,0,0
5159708,11:39:00,11:39:00,83,9,0,0
5159708,11:45:00,11:45:00,84,10,0,0
5159708,11:49:00,11:49:00,85,11,0,0
5159708,11:52:00,11:52:00,86,12,0,0
5159708,11:56:00,11:56:00,88,13,0,0
5159708,12:00:00,12:00:00,89,14,0,0
5159708,12:03:00,12:03:00,90,15,0,0
5159708,12:09:00,12:09:00,91,16,0,0
5159708,12:19:00,12:19:00,94,17,0,0
5159711,11:48:00,11:48:00,1,1,0,0
5159711,11:58:00,11:58:00,4,2,0,1
5159711,12:19:00,12:19:00,74,3,0,0
5159711,12:23:00,12:23:00,76,4,0,0
5159711,12:27:00,12:27:00,78,5,0,0
5159711,12:31:00,12:31:00,80,6,0,0
5159711,12:35:00,12:35:00,81,7,0,0
5159711,12:38:00,12:38:00,83,8,0,0
5159711,12:44:00,12:44:00,84,9,0,0
5159711,12:48:00,12:48:00,85,10,0,0
5159711,12:51:00,12:51:00,86,11,0,0
5159711,12:55:00,12:55:00,88,12,0,0
5159711,12:59:00,12:59:00,89,13,0,0
5159711,13:02:00,13:02:00,90,14,0,0
5159711,13:08:00,13:08:00,91,15,0,0
5159711,13:18:00,13:18:00,94,16,0,0
5159714,12:48:00,12:48:00,1,1,0,0
5159714,12:58:00,12:58:00,4,2,0,1
5159714,13:19:00,13:19:00,74,3,0,0
5159714,13:23:00,13:23:00,76,4,0,0
5159714,13:27:00,13:27:00,78,5,0,0
5159714,13:29:00,13:29:00,79,6,0,0
5159714,13:32:00,13:32:00,80,7,0,0
5159714,13:36:00,13:36:00,81,8,0,0
5159714,13:39:00,13:39:00,83,9,0,0
5159714,13:45:00,13:45:00,84,10,0,0
5159714,13:49:00,13:49:00,85,11,0,0
5159714,13:52:00,13:52:00,86,12,0,0
5159714,13:56:00,13:56:00,88,13,0,0
5159714,14:00:00,14:00:00,89,14,0,0
5159714,14:03:00,14:03:00,90,15,0,0
5159714,14:09:00,14:09:00,91,16,0,0
5159714,14:19:00,14:19:00,94,17,0,0
5159716,13:48:00,13:48:00,1,1,0,0
5159716,13:58:00,13:58:00,4,2,0,1
5159716,14:19:00,14:19:00,74,3,0,0
5159716,14:23:00,14:23:00,76,4,0,0
5159716,14:27:00,14:27:00,78,5,0,0
5159716,14:31:00,14:31:00,80,6,0,0
5159716,14:35:00,14:35:00,81,7,0,0
5159716,14:38:00,14:38:00,83,8,0,0
5159716,14:44:00,14:44:00,84,9,0,0
5159716,14:48:00,14:48:00,85,10,0,0
5159716,14:51:00,14:51:00,86,11,0,0
5159716,14:55:00,14:55:00,88,12,0,0
5159716,14:59:00,14:59:00,89,13,0,0
5159716,15:02:00,15:02:00,90,14,0,0
5159716,15:08:00,15:08:00,91,15,0,0
5159716,15:18:00,15:18:00,94,16,0,0
5159717,14:23:00,14:23:00,1,1,0,0
5159717,14:33:00,14:33:00,4,2,0,1
5159717,14:51:00,14:51:00,71,3,0,0
5159717,14:54:00,14:54:00,72,4,0,0
5159717,14:57:00,14:57:00,74,5,0,0
5159717,15:01:00,15:01:00,76,6,0,0
5159717,15:07:00,15:07:00,80,7,0,0
5159717,15:11:00,15:11:00,81,8,0,0
5159717,15:14:00,15:14:00,83,9,0,0
5159717,15:24:00,15:24:00,84,10,0,0
5159719,14:48:00,14:48:00,1,1,0,0
5159719,14:58:00,14:58:00,4,2,0,1
5159719,15:19:00,15:19:00,74,3,0,0
5159719,15:23:00,15:23:00,76,4,0,0
5159719,15:27:00,15:27:00,78,5,0,0
5159719,15:31:00,15:31:00,80,6,0,0
5159719,15:35:00,15:35:00,81,7,0,0
5159719,15:38:00,15:38:00,83,8,0,0
5159719,15:44:00,15:44:00,84,9,0,0
5159719,15:48:00,15:48:00,85,10,0,0
5159719,15:51:00,15:51:00,86,11,0,0
5159719,15:55:00,15:55:00,88,12,0,0
5159719,15:59:00,15:59:00,89,13,0,0
5159719,16:02:00,16:02:00,90,14,0,0
5159719,16:08:00,16:08:00,91,15,0,0
5159719,16:18:00,16:18:00,94,16,0,0
5159720,15:23:00,15:23:00,1,1,0,0
5159720,15:33:00,15:33:00,4,2,0,1
5159720,15:51:00,15:51:00,71,3,0,0
5159720,15:54:00,15:54:00,72,4,0,0
5159720,15:57:00,15:57:00,74,5,0,0
5159720,16:01:00,16:01:00,76,6,0,0
5159720,16:07:00,16:07:00,80,7,0,0
5159720,16:11:00,16:11:00,81,8,0,0
5159720,16:14:00,16:14:00,83,9,0,0
5159720,16:24:00,16:24:00,84,10,0,0
5159722,15:48:00,15:48:00,1,1,0,0
5159722,15:58:00,15:58:00,4,2,0,1
5159722,16:19:00,16:19:00,74,3,0,0
5159722,16:23:00,16:23:00,76,4,0,0
5159722,16:27:00,16:27:00,78,5,0,0
5159722,16:31:00,16:31:00,80,6,0,0
5159722,16:35:00,16:35:00,81,7,0,0
5159722,16:38:00,16:38:00,83,8,0,0
5159722,16:44:00,16:44:00,84,9,0,0
5159722,16:48:00,16:48:00,85,10,0,0
5159722,16:51:00,16:51:00,86,11,0,0
5159722,16:55:00,16:55:00,88,12,0,0
5159722,16:59:00,16:59:00,89,13,0,0
5159722,17:02:00,17:02:00,90,14,0,0
5159722,17:08:00,17:08:00,91,15,0,0
5159722,17:18:00,17:18:00,94,16,0,0
5159724,16:23:00,16:23:00,1,1,0,0
5159724,16:33:00,16:33:00,4,2,0,1
5159724,16:54:00,16:54:00,74,3,0,0
5159724,16:58:00,16:58:00,76,4,0,0
5159724,17:02:00,17:02:00,78,5,0,0
5159724,17:06:00,17:06:00,80,6,0,0
5159724,17:10:00,17:10:00,81,7,0,0
5159724,17:13:00,17:13:00,83,8,0,0
5159724,17:19:00,17:19:00,84,9,0,0
5159724,17:23:00,17:23:00,85,10,0,0
5159724,17:26:00,17:26:00,86,11,0,0
5159724,17:30:00,17:30:00,88,12,0,0
5159724,17:34:00,17:34:00,89,13,0,0
5159724,17:37:00,17:37:00,90,14,0,0
5159724,17:43:00,17:43:00,91,15,0,0
5159724,17:53:00,17:53:00,94,16,0,0
5159726,16:48:00,16:48:00,1,1,0,0
5159726,16:58:00,16:58:00,4,2,0,1
5159726,17:19:00,17:19:00,74,3,0,0
5159726,17:23:00,17:23:00,76,4,0,0
5159726,17:27:00,17:27:00,78,5,0,0
5159726,17:31:00,17:31:00,80,6,0,0
5159726,17:35:00,17:35:00,81,7,0,0
5159726,17:38:00,17:38:00,83,8,0,0
5159726,17:44:00,17:44:00,84,9,0,0
5159726,17:48:00,17:48:00,85,10,0,0
5159726,17:51:00,17:51:00,86,11,0,0
5159726,17:55:00,17:55:00,88,12,0,0
5159726,17:59:00,17:59:00,89,13,0,0
5159726,18:02:00,18:02:00,90,14,0,0
5159726,18:08:00,18:08:00,91,15,0,0
5159726,18:18:00,18:18:00,94,16,0,0
5159729,17:48:00,17:48:00,1,1,0,0
5159729,17:58:00,17:58:00,4,2,0,1
5159729,18:19:00,18:19:00,74,3,0,0
5159729,18:23:00,18:23:00,76,4,0,0
5159729,18:27:00,18:27:00,78,5,0,0
5159729,18:31:00,18:31:00,80,6,0,0
5159729,18:35:00,18:35:00,81,7,0,0
5159729,18:38:00,18:38:00,83,8,0,0
5159729,18:44:00,18:44:00,84,9,0,0
5159729,18:48:00,18:48:00,85,10,0,0
5159729,18:51:00,18:51:00,86,11,0,0
5159729,18:55:00,18:55:00,88,12,0,0
5159729,18:59:00,18:59:00,89,13,0,0
5159729,19:02:00,19:02:00,90,14,0,0
5159729,19:08:00,19:08:00,91,15,0,0
5159729,19:18:00,19:18:00,94,16,0,0
5159731,18:23:00,18:23:00,1,1,0,0
5159731,18:33:00,18:33:00,4,2,0,1
5159731,18:54:00,18:54:00,74,3,0,0
5159731,18:58:00,18:58:00,76,4,0,0
5159731,19:02:00,19:02:00,78,5,0,0
5159731,19:06:00,19:06:00,80,6,0,0
5159731,19:10:00,19:10:00,81,7,0,0
5159731,19:13:00,19:13:00,83,8,0,0
5159731,19:19:00,19:19:00,84,9,0,0
5159731,19:23:00,19:23:00,85,10,0,0
5159731,19:26:00,19:26:00,86,11,0,0
5159731,19:30:00,19:30:00,88,12,0,0
5159731,19:34:00,19:34:00,89,13,0,0
5159731,19:37:00,19:37:00,90,14,0,0
5159731,19:43:00,19:43:00,91,15,0,0
5159731,19:53:00,19:53:00,94,16,0,0
5159733,18:48:00,18:48:00,1,1,0,0
5159733,18:58:00,18:58:00,4,2,0,1
5159733,19:19:00,19:19:00,74,3,0,0
5159733,19:23:00,19:23:00,76,4,0,0
5159733,19:27:00,19:27:00,78,5,0,0
5159733,19:31:00,19:31:00,80,6,0,0
5159733,19:35:00,19:35:00,81,7,0,0
5159733,19:38:00,19:38:00,83,8,0,0
5159733,19:44:00,19:44:00,84,9,0,0
5159733,19:48:00,19:48:00,85,10,0,0
5159733,19:51:00,19:51:00,86,11,0,0
5159733,19:55:00,19:55:00,88,12,0,0
5159733,19:59:00,19:59:00,89,13,0,0
5159733,20:02:00,20:02:00,90,14,0,0
5159733,20:08:00,20:08:00,91,15,0,0
5159733,20:18:00,20:18:00,94,16,0,0
5159735,19:23:00,19:23:00,1,1,0,0
5159735,19:33:00,19:33:00,4,2,0,1
5159735,19:54:00,19:54:00,74,3,0,0
5159735,19:58:00,19:58:00,76,4,0,0
5159735,20:02:00,20:02:00,78,5,0,0
5159735,20:06:00,20:06:00,80,6,0,0
5159735,20:10:00,20:10:00,81,7,0,0
5159735,20:13:00,20:13:00,83,8,0,0
5159735,20:19:00,20:19:00,84,9,0,0
5159735,20:23:00,20:23:00,85,10,0,0
5159735,20:26:00,20:26:00,86,11,0,0
5159735,20:30:00,20:30:00,88,12,0,0
5159735,20:34:00,20:34:00,89,13,0,0
5159735,20:37:00,20:37:00,90,14,0,0
5159735,20:43:00,20:43:00,91,15,0,0
5159735,20:53:00,20:53:00,94,16,0,0
5159737,19:48:00,19:48:00,1,1,0,0
5159737,19:58:00,19:58:00,4,2,0,1
5159737,20:19:00,20:19:00,74,3,0,0
5159737,20:23:00,20:23:00,76,4,0,0
5159737,20:27:00,20:27:00,78,5,0,0
5159737,20:31:00,20:31:00,80,6,0,0
5159737,20:35:00,20:35:00,81,7,0,0
5159737,20:38:00,20:38:00,83,8,0,0
5159737,20:44:00,20:44:00,84,9,0,0
5159737,20:48:00,20:48:00,85,10,0,0
5159737,20:51:00,20:51:00,86,11,0,0
5159737,20:55:00,20:55:00,88,12,0,0
5159737,20:59:00,20:59:00,89,13,0,0
5159737,21:02:00,21:02:00,90,14,0,0
5159737,21:08:00,21:08:00,91,15,0,0
5159737,21:18:00,21:18:00,94,16,0,0
5159739,20:48:00,20:48:00,1,1,0,0
5159739,20:58:00,20:58:00,4,2,0,1
5159739,21:19:00,21:19:00,74,3,0,0
5159739,21:23:00,21:23:00,76,4,0,0
5159739,21:27:00,21:27:00,78,5,0,0
5159739,21:31:00,21:31:00,80,6,0,0
5159739,21:35:00,21:35:00,81,7,0,0
5159739,21:38:00,21:38:00,83,8,0,0
5159739,21:44:00,21:44:00,84,9,0,0
5159739,21:48:00,21:48:00,85,10,0,0
5159739,21:51:00,21:51:00,86,11,0,0
5159739,21:55:00,21:55:00,88,12,0,0
5159739,21:59:00,21:59:00,89,13,0,0
5159739,22:02:00,22:02:00,90,14,0,0
5159739,22:08:00,22:08:00,91,15,0,0
5159739,22:18:00,22:18:00,94,16,0,0
5159741,21:48:00,21:48:00,1,1,0,0
5159741,21:58:00,21:58:00,4,2,0,1
5159741,22:19:00,22:19:00,74,3,0,0
5159741,22:23:00,22:23:00,76,4,0,0
5159741,22:27:00,22:27:00,78,5,0,0
5159741,22:31:00,22:31:00,80,6,0,0
5159741,22:35:00,22:35:00,81,7,0,0
5159741,22:38:00,22:38:00,83,8,0,0
5159741,22:44:00,22:44:00,84,9,0,0
5159741,22:48:00,22:48:00,85,10,0,0
5159741,22:51:00,22:51:00,86,11,0,0
5159741,22:55:00,22:55:00,88,12,0,0
5159741,22:59:00,22:59:00,89,13,0,0
5159741,23:02:00,23:02:00,90,14,0,0
5159741,23:08:00,23:08:00,91,15,0,0
5159741,23:18:00,23:18:00,94,16,0,0
5159743,22:48:00,22:48:00,1,1,0,0
5159743,22:58:00,22:58:00,4,2,0,1
5159743,23:19:00,23:19:00,74,3,0,0
5159743,23:23:00,23:23:00,76,4,0,0
5159743,23:27:00,23:27:00,78,5,0,0
5159743,23:31:00,23:31:00,80,6,0,0
5159743,23:35:00,23:35:00,81,7,0,0
5159743,23:38:00,23:38:00,83,8,0,0
5159743,23:44:00,23:44:00,84,9,0,0
5159743,23:48:00,23:48:00,85,10,0,0
5159743,23:51:00,23:51:00,86,11,0,0
5159743,23:55:00,23:55:00,88,12,0,0
5159743,23:59:00,23:59:00,89,13,0,0
5159743,24:02:00,24:02:00,90,14,0,0
5159743,24:08:00,24:08:00,91,15,0,0
5159743,24:18:00,24:18:00,94,16,0,0
5159746,00:06:00,00:06:00,1,1,0,0
5159746,00:16:00,00:16:00,4,2,0,1
5159746,00:37:00,00:37:00,74,3,0,0
5159746,00:41:00,00:41:00,76,4,0,0
5159746,00:45:00,00:45:00,78,5,0,0
5159746,00:49:00,00:49:00,80,6,0,0
5159746,00:53:00,00:53:00,81,7,0,0
5159746,00:56:00,00:56:00,83,8,0,0
5159746,01:02:00,01:02:00,84,9,0,0
5159746,01:06:00,01:06:00,85,10,0,0
5159746,01:09:00,01:09:00,86,11,0,0
5159746,01:13:00,01:13:00,88,12,0,0
5159746,01:17:00,01:17:00,89,13,0,0
5159746,01:20:00,01:20:00,90,14,0,0
5159746,01:26:00,01:26:00,91,15,0,0
5159746,01:34:00,01:34:00,94,16,0,0
5159747,01:06:00,01:06:00,1,1,0,0
5159747,01:16:00,01:16:00,4,2,0,1
5159747,01:37:00,01:37:00,74,3,0,0
5159747,01:41:00,01:41:00,76,4,0,0
5159747,01:45:00,01:45:00,78,5,0,0
5159747,01:49:00,01:49:00,80,6,0,0
5159747,01:53:00,01:53:00,81,7,0,0
5159747,01:56:00,01:56:00,83,8,0,0
5159747,02:02:00,02:02:00,84,9,0,0
5159747,02:06:00,02:06:00,85,10,0,0
5159747,02:09:00,02:09:00,86,11,0,0
5159747,02:13:00,02:13:00,88,12,0,0
5159747,02:17:00,02:17:00,89,13,0,0
5159747,02:20:00,02:20:00,90,14,0,0
5159747,02:26:00,02:26:00,91,15,0,0
5159747,02:34:00,02:34:00,94,16,0,0
5159749,01:56:00,01:56:00,1,1,0,0
5159749,02:06:00,02:06:00,4,2,0,0
5159749,02:13:00,02:13:00,56,3,0,0
5159749,02:15:00,02:15:00,57,4,0,0
5159749,02:17:00,02:17:00,58,5,0,0
5159749,02:20:00,02:20:00,59,6,0,0
5159749,02:22:00,02:22:00,61,7,0,0
5159749,02:25:00,02:25:00,62,8,0,0
5159749,02:27:00,02:27:00,64,9,0,0
5159749,02:29:00,02:29:00,65,10,0,0
5159749,02:31:00,02:31:00,66,11,0,0
5159749,02:34:00,02:34:00,68,12,0,0
5159749,02:37:00,02:37:00,71,13,0,0
5159749,02:40:00,02:40:00,72,14,0,0
5159749,02:43:00,02:43:00,74,15,0,0
5159749,02:47:00,02:47:00,76,16,0,0
5159749,02:51:00,02:51:00,78,17,0,0
5159749,02:55:00,02:55:00,80,18,0,0
5159749,02:59:00,02:59:00,81,19,0,0
5159749,03:02:00,03:02:00,83,20,0,0
5159749,03:08:00,03:08:00,84,21,0,0
5159749,03:12:00,03:12:00,85,22,0,0
5159749,03:15:00,03:15:00,86,23,0,0
5159749,03:19:00,03:19:00,88,24,0,0
5159749,03:23:00,03:23:00,89,25,0,0
5159749,03:26:00,03:26:00,90,26,0,0
5159749,03:32:00,03:32:00,91,27,0,0
5159749,03:43:00,03:43:00,94,28,0,0
5159752,09:24:00,09:24:00,94,1,0,0
5159752,09:32:00,09:32:00,97,2,0,0
5159752,09:38:00,09:38:00,98,3,0,0
5159752,09:41:00,09:41:00,99,4,0,0
5159752,09:45:00,09:45:00,100,5,0,0
5159752,09:53:00,09:53:00,101,6,0,0
5159752,09:56:00,09:56:00,176,7,0,0
5159752,10:11:00,10:11:00,177,8,0,0
5159753,11:21:00,11:21:00,94,1,0,0
5159753,11:29:00,11:29:00,97,2,0,0
5159753,11:35:00,11:35:00,98,3,0,0
5159753,11:38:00,11:38:00,99,4,0,0
