5527945,1023,1023,124,1,0,0
5527945,1025,1025,121,2,0,0
5527945,1027,1027,120,3,0,0
5527945,1029,1029,118,4,0,0
5527945,1032,1032,116,5,0,0
5527945,1036,1036,115,6,0,0
5527945,1039,1039,114,7,0,0
5527945,1042,1042,112,8,0,0
5527945,1045,1045,111,9,0,0
5527945,1048,1048,110,10,0,0
5527945,1052,1052,108,11,0,0
5527945,1055,1055,106,12,0,0
5527945,1058,1058,105,13,0,0
5527945,1069,1069,56,14,1,0
5527945,1081,1081,4,15,1,0
5527945,1094,1094,1,16,0,0
5527948,1087,1087,124,1,0,0
5527948,1089,1089,121,2,0,0
5527948,1091,1091,120,3,0,0
5527948,1093,1093,118,4,0,0
5527948,1096,1096,116,5,0,0
5527948,1100,1100,115,6,0,0
5527948,1103,1103,114,7,0,0
5527948,1107,1107,112,8,0,0
5527948,1110,1110,111,9,0,0
5527948,1113,1113,110,10,0,0
5527948,1117,1117,108,11,0,0
5527948,1120,1120,106,12,0,0
5527948,1123,1123,105,13,0,0
5527948,1133,1133,56,14,1,0
5527948,1144,1144,4,15,1,0
5527948,1155,1155,1,16,0,0
5527949,1115,1115,124,1,0,0
5527949,1117,1117,121,2,0,0
5527949,1119,1119,120,3,0,0
5527949,1121,1121,118,4,0,0
5527949,1124,1124,116,5,0,0
5527949,1128,1128,115,6,0,0
5527949,1131,1131,114,7,0,0
5527949,1135,1135,112,8,0,0
5527949,1138,1138,111,9,0,0
5527949,1141,1141,110,10,0,0
5527949,1145,1145,108,11,0,0
5527949,1148,1148,106,12,0,0
5527949,1151,1151,105,13,0,0
5527949,1161,1161,56,14,1,0
5527949,1172,1172,4,15,1,0
5527949,1183,1183,1,16,0,0
5527951,1144,1144,124,1,0,0
5527951,1146,1146,121,2,0,0
5527951,1148,1148,120,3,0,0
5527951,1150,1150,118,4,0,0
5527951,1153,1153,116,5,0,0
5527951,1157,1157,115,6,0,0
5527951,1160,1160,114,7,0,0
5527951,1164,1164,112,8,0,0
5527951,1167,1167,111,9,0,0
5527951,1170,1170,110,10,0,0
5527951,1174,1174,108,11,0,0
5527951,1177,1177,106,12,0,0
5527951,1180,1180,105,13,0,0
5527951,1190,1190,56,14,1,0
5527951,1201,1201,4,15,1,0
5527951,1212,1212,1,16,0,0
5527953,1173,1173,124,1,0,0
5527953,1175,1175,121,2,0,0
5527953,1177,1177,120,3,0,0
5527953,1179,1179,118,4,0,0
5527953,1182,1182,116,5,0,0
5527953,1186,1186,115,6,0,0
5527953,1189,1189,114,7,0,0
5527953,1193,1193,112,8,0,0
5527953,1196,1196,111,9,0,0
5527953,1199,1199,110,10,0,0
5527953,1203,1203,108,11,0,0
5527953,1206,1206,106,12,0,0
5527953,1209,1209,105,13,0,0
5527953,1219,1219,56,14,1,0
5527953,1230,1230,4,15,1,0
5527953,1241,1241,1,16,0,0
5527955,1203,1203,124,1,0,0
5527955,1205,1205,121,2,0,0
5527955,1207,1207,120,3,0,0
5527955,1209,1209,118,4,0,0
5527955,1212,1212,116,5,0,0
5527955,1216,1216,115,6,0,0
5527955,1219,1219,114,7,0,0
5527955,1223,1223,112,8,0,0
5527955,1226,1226,111,9,0,0
5527955,1229,1229,110,10,0,0
5527955,1233,1233,108,11,0,0
5527955,1236,1236,106,12,0,0
5527955,1239,1239,105,13,0,0
5527955,1249,1249,56,14,1,0
5527955,1260,1260,4,15,1,0
5527955,1271,1271,1,16,0,0
5527957,1233,1233,124,1,0,0
5527957,1235,1235,121,2,0,0
5527957,1237,1237,120,3,0,0
5527957,1239,1239,118,4,0,0
5527957,1242,1242,116,5,0,0
5527957,1246,1246,115,6,0,0
5527957,1249,1249,114,7,0,0
5527957,1253,1253,112,8,0,0
5527957,1256,1256,111,9,0,0
5527957,1259,1259,110,10,0,0
5527957,1263,1263,108,11,0,0
5527957,1266,1266,106,12,0,0
5527957,1269,1269,105,13,0,0
5527957,1279,1279,56,14,1,0
5527957,1290,1290,4,15,1,0
5527957,1301,1301,1,16,0,0
5527959,1263,1263,124,1,0,0
5527959,1265,1265,121,2,0,0
5527959,1267,1267,120,3,0,0
5527959,1269,1269,118,4,0,0
5527959,1272,1272,116,5,0,0
5527959,1276,1276,115,6,0,0
5527959,1279,1279,114,7,0,0
5527959,1283,1283,112,8,0,0
5527959,1286,1286,111,9,0,0
5527959,1289,1289,110,10,0,0
5527959,1293,1293,108,11,0,0
5527959,1296,1296,106,12,0,0
5527959,1299,1299,105,13,0,0
5527959,1309,1309,56,14,1,0
5527959,1320,1320,4,15,1,0
5527959,1331,1331,1,16,0,0
5527961,1293,1293,124,1,0,0
5527961,1295,1295,121,2,0,0
5527961,1297,1297,120,3,0,0
5527961,1299,1299,118,4,0,0
5527961,1302,1302,116,5,0,0
5527961,1306,1306,115,6,0,0
5527961,1309,1309,114,7,0,0
5527961,1313,1313,112,8,0,0
5527961,1316,1316,111,9,0,0
5527961,1319,1319,110,10,0,0
5527961,1323,1323,108,11,0,0
5527961,1326,1326,106,12,0,0
5527961,1329,1329,105,13,0,0
5527961,1339,1339,56,14,1,0
5527961,1350,1350,4,15,1,0
5527961,1361,1361,1,16,0,0
5527963,1323,1323,124,1,0,0
5527963,1325,1325,121,2,0,0
5527963,1327,1327,120,3,0,0
5527963,1329,1329,118,4,0,0
5527963,1332,1332,116,5,0,0
5527963,1336,1336,115,6,0,0
5527963,1339,1339,114,7,0,0
5527963,1343,1343,112,8,0,0
5527963,1346,1346,111,9,0,0
5527963,1349,1349,110,10,0,0
5527963,1353,1353,108,11,0,0
5527963,1356,1356,106,12,0,0
5527963,1359,1359,105,13,0,0
5527963,1369,1369,56,14,1,0
5527963,1380,1380,4,15,1,0
5527963,1391,1391,1,16,0,0
5527965,1383,1383,124,1,0,0
5527965,1385,1385,121,2,0,0
5527965,1387,1387,120,3,0,0
5527965,1389,1389,118,4,0,0
5527965,1392,1392,116,5,0,0
5527965,1396,1396,115,6,0,0
5527965,1399,1399,114,7,0,0
5527965,1403,1403,112,8,0,0
5527965,1406,1406,111,9,0,0
5527965,1409,1409,110,10,0,0
5527965,1413,1413,108,11,0,0
5527965,1416,1416,106,12,0,0
5527965,1419,1419,105,13,0,0
5527965,1429,1429,56,14,1,0
5527965,1440,1440,4,15,1,0
5527965,1451,1451,1,16,0,0
5527967,55,55,124,1,0,0
5527967,57,57,121,2,0,0
5527967,59,59,120,3,0,0
5527967,61,61,118,4,0,0
5527967,64,64,116,5,0,0
5527967,68,68,115,6,0,0
5527967,71,71,114,7,0,0
5527967,75,75,112,8,0,0
5527967,78,78,111,9,0,0
5527967,81,81,110,10,0,0
5527967,85,85,108,11,0,0
5527967,88,88,106,12,0,0
5527967,91,91,105,13,0,0
5527967,101,101,56,14,1,0
5527967,109,109,4,15,1,0
5527967,120,120,1,16,0,0
5527970,372,372,124,1,0,0
5527970,380,380,116,2,0,0
5527970,384,384,115,3,0,0
5527970,387,387,114,4,0,0
5527970,390,390,112,5,0,0
5527970,393,393,111,6,0,0
5527970,396,396,110,7,0,0
5527970,420,420,4,8,1,0
5527970,431,431,1,9,0,0
5527972,345,345,140,1,0,0
5527972,350,350,188,2,0,0
5527972,353,353,138,3,0,0
5527972,356,356,137,4,0,0
5527972,359,359,136,5,0,0
5527972,363,363,134,6,0,0
5527972,366,366,133,7,0,0
5527972,370,370,131,8,0,0
5527972,373,373,129,9,0,0
5527972,376,376,128,10,0,0
5527972,379,379,127,11,0,0
5527972,385,385,124,12,0,0
5527972,424,424,4,13,1,0
5527972,435,435,1,14,0,0
5527975,377,377,124,1,0,0
5527975,379,379,121,2,0,0
5527975,381,381,120,3,0,0
5527975,384,384,118,4,0,0
5527975,387,387,116,5,0,0
5527975,391,391,115,6,0,0
5527975,394,394,114,7,0,0
5527975,397,397,112,8,0,0
5527975,400,400,111,9,0,0
5527975,403,403,110,10,0,0
5527975,407,407,108,11,0,0
5527975,410,410,106,12,0,0
5527975,413,413,105,13,0,0
5527975,422,422,56,14,1,0
5527975,434,434,4,15,1,0
5527975,445,445,1,16,0,0
5527976,384,384,140,1,0,0
5527976,406,406,131,2,0,0
5527976,409,409,129,3,0,0
5527976,413,413,128,4,0,0
5527976,416,416,127,5,0,0
5527976,422,422,124,6,0,0
5527976,462,462,4,7,1,0
5527976,475,475,1,8,0,0
5527977,396,396,188,1,0,0
5527977,400,400,138,2,0,0
5527977,403,403,137,3,0,0
5527977,406,406,136,4,0,0
5527977,410,410,134,5,0,0
5527977,413,413,133,6,0,0
5527977,465,465,4,7,1,0
5527977,478,478,1,8,0,0
5527978,423,423,140,1,0,0
5527978,428,428,188,2,0,0
5527978,432,432,138,3,0,0
5527978,435,435,137,4,0,0
5527978,438,438,136,5,0,0
5527978,442,442,134,6,0,0
5527978,445,445,133,7,0,0
5527978,511,511,1,8,0,0
